Ticket.Number,Issue.Date,Location,Violation.Code,Violation.Description,Fine.Level.1,Ticket.Status,Speed.Camera.ID,geocode_lat,geocode_lon,full_address
8000008343,1/2/2025 8:41,131 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3602,41.8798336,-87.629167,"131 S DEARBORN ST Chicago, IL"
8000008344,1/2/2025 8:42,33 N DEARBORN ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,FI3602,41.8828847,-87.6289326,"33 N DEARBORN ST Chicago, IL"
8000008345,1/2/2025 8:45,306 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.896734,-87.636131,"306 W CHICAGO AVE Chicago, IL"
8000008347,1/2/2025 8:46,331 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.896396,-87.636855,"331 W CHICAGO AVE Chicago, IL"
8000008348,1/2/2025 8:46,225 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8962408,-87.6353666,"225 W CHICAGO AVE Chicago, IL"
8000008349,1/2/2025 8:52,189 W CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,FI3603,41.8964318,-87.6340979,"189 W CHICAGO AVE Chicago, IL"
8000008350,1/2/2025 8:52,183 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8964327,-87.6340321,"183 W CHICAGO AVE Chicago, IL"
8000008351,1/2/2025 8:52,165 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8964342,-87.6337589,"165 W CHICAGO AVE Chicago, IL"
8000008352,1/2/2025 9:01,495 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8963082,-87.6415281,"495 W CHICAGO AVE Chicago, IL"
8000008353,1/2/2025 9:01,481 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.896505,-87.6413651,"481 W CHICAGO AVE Chicago, IL"
8000008354,1/2/2025 9:01,463 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8962856,-87.641014,"463 W CHICAGO AVE Chicago, IL"
8000008355,1/2/2025 9:01,401 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.896222,-87.638927,"401 W CHICAGO AVE Chicago, IL"
8000008356,1/2/2025 9:02,225 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8962408,-87.6353666,"225 W CHICAGO AVE Chicago, IL"
8000008357,1/2/2025 9:01,331 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.896396,-87.636855,"331 W CHICAGO AVE Chicago, IL"
8000008358,1/2/2025 9:01,331 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.896396,-87.636855,"331 W CHICAGO AVE Chicago, IL"
8000008359,1/2/2025 9:01,319 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.896415,-87.636483,"319 W CHICAGO AVE Chicago, IL"
8000008360,1/2/2025 9:01,311 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8963282,-87.636236,"311 W CHICAGO AVE Chicago, IL"
8000008361,1/2/2025 9:02,212 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8967408,-87.6348165,"212 W CHICAGO AVE Chicago, IL"
8000008362,1/2/2025 9:03,306 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.896734,-87.636131,"306 W CHICAGO AVE Chicago, IL"
8000008366,1/2/2025 9:04,364 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8968111,-87.6381644,"364 W CHICAGO AVE Chicago, IL"
8000008367,1/2/2025 9:04,491 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8963082,-87.6414739,"491 W CHICAGO AVE Chicago, IL"
8000008368,1/2/2025 9:05,415 W CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,FI3603,41.8962193,-87.6392085,"415 W CHICAGO AVE Chicago, IL"
8000008369,1/2/2025 9:11,495 W CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,FI3603,41.8963082,-87.6415281,"495 W CHICAGO AVE Chicago, IL"
8000008370,1/2/2025 9:12,491 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8963082,-87.6414739,"491 W CHICAGO AVE Chicago, IL"
8000008371,1/2/2025 9:12,489 W CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,FI3603,41.8963082,-87.6414468,"489 W CHICAGO AVE Chicago, IL"
8000008372,1/2/2025 9:12,425 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8962357,-87.6407524,"425 W CHICAGO AVE Chicago, IL"
8000008373,1/2/2025 9:14,497 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8963083,-87.6415552,"497 W CHICAGO AVE Chicago, IL"
8000008374,1/2/2025 9:20,493 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8963082,-87.641501,"493 W CHICAGO AVE Chicago, IL"
8000008375,1/2/2025 9:20,489 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8963082,-87.6414468,"489 W CHICAGO AVE Chicago, IL"
8000008376,1/2/2025 9:20,485 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8963081,-87.6413925,"485 W CHICAGO AVE Chicago, IL"
8000008377,1/2/2025 9:21,415 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8962193,-87.6392085,"415 W CHICAGO AVE Chicago, IL"
8000008378,1/2/2025 9:21,331 W CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Paid,FI3603,41.896396,-87.636855,"331 W CHICAGO AVE Chicago, IL"
8000008379,1/2/2025 9:39,1429 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Notice,FI3603,41.9085705,-87.6340217,"1429 N WELLS ST Chicago, IL"
8000008380,1/2/2025 9:21,315 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8964208,-87.6364097,"315 W CHICAGO AVE Chicago, IL"
8000008382,1/2/2025 9:23,314 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.896722,-87.636457,"314 W CHICAGO AVE Chicago, IL"
8000008383,1/2/2025 9:23,320 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8968332,-87.6365629,"320 W CHICAGO AVE Chicago, IL"
8000008384,1/2/2025 10:15,422 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3602,41.876128,-87.629514,"422 S DEARBORN ST Chicago, IL"
8000008385,1/2/2025 10:15,1447 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Notice,FI3603,41.909022,-87.6343108,"1447 N WELLS ST Chicago, IL"
8000008386,1/2/2025 10:22,715 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.895358,-87.633725,"715 N WELLS ST Chicago, IL"
8000008392,1/2/2025 10:49,1154 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.903473,-87.6302847,"1154 N DEARBORN ST Chicago, IL"
8000008393,1/2/2025 10:53,1235 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Paid,FI3603,41.904917,-87.63423,"1235 N WELLS ST Chicago, IL"
8000008395,1/2/2025 10:54,1437 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Paid,FI3603,41.908764,-87.634479,"1437 N WELLS ST Chicago, IL"
8000008396,1/2/2025 10:54,1443 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.9088764,-87.6344709,"1443 N WELLS ST Chicago, IL"
8000008399,1/2/2025 11:33,1435 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,Notice,FI3603,41.9087129,-87.6343494,"1435 N WELLS ST Chicago, IL"
8000008401,1/2/2025 11:50,1166 N MILWAUKEE AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.9029216,-87.666003,"1166 N MILWAUKEE AVE Chicago, IL"
8000008403,1/2/2025 12:05,30 W KINZIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8893484,-87.6300534,"30 W KINZIE ST Chicago, IL"
8000008407,1/2/2025 13:17,520 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8918815,-87.6479762,"520 N HALSTED ST Chicago, IL"
8000008408,1/2/2025 13:21,22 W GRAND AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8918864,-87.6290305,"22 W GRAND AVE Chicago, IL"
8000008409,1/2/2025 13:23,169 W KINZIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8890379,-87.6338326,"169 W KINZIE ST Chicago, IL"
8000008410,1/2/2025 13:23,121 W KINZIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8889032,-87.6317574,"121 W KINZIE ST Chicago, IL"
8000008411,1/2/2025 13:42,1009 N CLARK ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.9009787,-87.6310365,"1009 N CLARK ST Chicago, IL"
8000008412,1/2/2025 13:47,611 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,DT3922,41.892682,-87.6476703,"611 N HALSTED ST Chicago, IL"
8000008413,1/2/2025 13:47,615 N HALSTED ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,DT3922,41.8927277,-87.6476716,"615 N HALSTED ST Chicago, IL"
8000008415,1/2/2025 13:46,121 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3602,41.8839054,-87.6292329,"121 N DEARBORN ST Chicago, IL"
8000008416,1/2/2025 13:46,121 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3602,41.8839054,-87.6292329,"121 N DEARBORN ST Chicago, IL"
8000008417,1/2/2025 14:14,9 W KINZIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8891217,-87.6285521,"9 W KINZIE ST Chicago, IL"
8000008418,1/2/2025 14:17,161 W KINZIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8887738,-87.6336423,"161 W KINZIE ST Chicago, IL"
8000008419,1/2/2025 14:19,38 E GRAND AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8918357,-87.6264618,"38 E GRAND AVE Chicago, IL"
8000008420,1/2/2025 14:36,20 W KINZIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3602,41.8894537,-87.6289157,"20 W KINZIE ST Chicago, IL"
8000008422,1/3/2025 7:23,11 E HUBBARD ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8898239,-87.6274114,"11 E HUBBARD ST Chicago, IL"
8000008423,1/3/2025 7:23,4 E HUBBARD ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.890408,-87.627452,"4 E HUBBARD ST Chicago, IL"
8000008425,1/3/2025 7:24,25 W ERIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8939454,-87.6292967,"25 W ERIE ST Chicago, IL"
8000008426,1/3/2025 7:24,22 W ERIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8942634,-87.6289518,"22 W ERIE ST Chicago, IL"
8000008427,1/3/2025 7:24,14 W ERIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8943199,-87.6287134,"14 W ERIE ST Chicago, IL"
8000008428,1/3/2025 7:30,306 W CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,FI3603,41.896734,-87.636131,"306 W CHICAGO AVE Chicago, IL"
8000008429,1/3/2025 7:30,314 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.896722,-87.636457,"314 W CHICAGO AVE Chicago, IL"
8000008430,1/3/2025 7:30,324 W CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,FI3603,41.8967074,-87.6367746,"324 W CHICAGO AVE Chicago, IL"
8000008431,1/3/2025 7:31,360 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8968182,-87.6380512,"360 W CHICAGO AVE Chicago, IL"
8000008432,1/3/2025 7:32,470 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8967553,-87.6413109,"470 W CHICAGO AVE Chicago, IL"
8000008433,1/3/2025 7:32,470 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8967553,-87.6413109,"470 W CHICAGO AVE Chicago, IL"
8000008434,1/3/2025 7:32,470 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8967553,-87.6413109,"470 W CHICAGO AVE Chicago, IL"
8000008436,1/3/2025 7:33,495 W CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,FI3603,41.8963082,-87.6415281,"495 W CHICAGO AVE Chicago, IL"
8000008437,1/3/2025 7:34,331 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.896396,-87.636855,"331 W CHICAGO AVE Chicago, IL"
8000008438,1/3/2025 7:34,225 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8962408,-87.6353666,"225 W CHICAGO AVE Chicago, IL"
8000008439,1/3/2025 7:38,412 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8969783,-87.6392599,"412 W CHICAGO AVE Chicago, IL"
8000008440,1/3/2025 7:40,847 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.896171,-87.6496339,"847 W CHICAGO AVE Chicago, IL"
8000008441,1/3/2025 7:48,306 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.896734,-87.636131,"306 W CHICAGO AVE Chicago, IL"
8000008442,1/3/2025 7:48,306 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.896734,-87.636131,"306 W CHICAGO AVE Chicago, IL"
8000008443,1/3/2025 7:50,45 E CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8964802,-87.626488,"45 E CHICAGO AVE Chicago, IL"
8000008444,1/3/2025 7:51,49 E CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,FI3904,41.8965328,-87.6263051,"49 E CHICAGO AVE Chicago, IL"
8000008445,1/3/2025 7:51,57 E CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8965044,-87.6260323,"57 E CHICAGO AVE Chicago, IL"
8000008446,1/3/2025 7:56,19 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8963615,-87.6291081,"19 W CHICAGO AVE Chicago, IL"
8000008448,1/3/2025 7:57,113 E CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8965175,-87.6250273,"113 E CHICAGO AVE Chicago, IL"
8000008449,1/3/2025 7:49,493 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8963082,-87.641501,"493 W CHICAGO AVE Chicago, IL"
8000008450,1/3/2025 8:02,491 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8963082,-87.6414739,"491 W CHICAGO AVE Chicago, IL"
8000008451,1/3/2025 8:06,22 E CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8969184,-87.6273438,"22 E CHICAGO AVE Chicago, IL"
8000008452,1/3/2025 8:06,22 E CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8969184,-87.6273438,"22 E CHICAGO AVE Chicago, IL"
8000008453,1/3/2025 8:07,19 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8963615,-87.6291081,"19 W CHICAGO AVE Chicago, IL"
8000008454,1/3/2025 8:07,15 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8965273,-87.6289018,"15 W CHICAGO AVE Chicago, IL"
8000008455,1/3/2025 8:08,19 E CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,FI3904,41.8964841,-87.6273512,"19 E CHICAGO AVE Chicago, IL"
8000008456,1/3/2025 8:08,45 E CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8964802,-87.626488,"45 E CHICAGO AVE Chicago, IL"
8000008457,1/3/2025 8:05,212 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8967408,-87.6348165,"212 W CHICAGO AVE Chicago, IL"
8000008458,1/3/2025 8:05,306 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.896734,-87.636131,"306 W CHICAGO AVE Chicago, IL"
8000008459,1/3/2025 8:05,310 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8967625,-87.6363993,"310 W CHICAGO AVE Chicago, IL"
8000008460,1/3/2025 8:05,314 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.896722,-87.636457,"314 W CHICAGO AVE Chicago, IL"
8000008461,1/3/2025 8:08,489 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8963082,-87.6414468,"489 W CHICAGO AVE Chicago, IL"
8000008462,1/3/2025 8:08,415 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8962193,-87.6392085,"415 W CHICAGO AVE Chicago, IL"
8000008463,1/3/2025 8:20,45 E CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8964802,-87.626488,"45 E CHICAGO AVE Chicago, IL"
8000008466,1/3/2025 8:21,6 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.896899,-87.6284883,"6 W CHICAGO AVE Chicago, IL"
8000008467,1/3/2025 8:16,310 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8967625,-87.6363993,"310 W CHICAGO AVE Chicago, IL"
8000008468,1/3/2025 8:16,314 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.896722,-87.636457,"314 W CHICAGO AVE Chicago, IL"
8000008469,1/3/2025 8:28,1166 N MILWAUKEE AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.9029216,-87.666003,"1166 N MILWAUKEE AVE Chicago, IL"
8000008470,1/3/2025 8:29,1424 N DEARBORN PKWY,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.9084423,-87.6303789,"1424 N DEARBORN PKWY Chicago, IL"
8000008472,1/3/2025 8:36,493 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8963082,-87.641501,"493 W CHICAGO AVE Chicago, IL"
8000008473,1/3/2025 8:36,491 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8963082,-87.6414739,"491 W CHICAGO AVE Chicago, IL"
8000008474,1/3/2025 8:36,489 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8963082,-87.6414468,"489 W CHICAGO AVE Chicago, IL"
8000008476,1/3/2025 8:36,455 W CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,FI3603,41.8963383,-87.6407092,"455 W CHICAGO AVE Chicago, IL"
8000008477,1/3/2025 8:36,447 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8963438,-87.640378,"447 W CHICAGO AVE Chicago, IL"
8000008478,1/3/2025 8:38,19 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8963615,-87.6291081,"19 W CHICAGO AVE Chicago, IL"
8000008479,1/3/2025 8:43,30 E CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8968797,-87.6270544,"30 E CHICAGO AVE Chicago, IL"
8000008480,1/3/2025 8:44,8 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8968376,-87.6285398,"8 W CHICAGO AVE Chicago, IL"
8000008481,1/3/2025 8:47,19 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8963615,-87.6291081,"19 W CHICAGO AVE Chicago, IL"
8000008482,1/3/2025 8:47,10 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8969513,-87.6286223,"10 W CHICAGO AVE Chicago, IL"
8000008483,1/3/2025 8:52,112 W CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,FI3904,41.896775,-87.6318255,"112 W CHICAGO AVE Chicago, IL"
8000008484,1/3/2025 8:50,10 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8969513,-87.6286223,"10 W CHICAGO AVE Chicago, IL"
8000008486,1/3/2025 8:58,185 W CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Notice,FI3904,41.8964324,-87.634054,"185 W CHICAGO AVE Chicago, IL"
8000008487,1/3/2025 8:54,425 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8962357,-87.6407524,"425 W CHICAGO AVE Chicago, IL"
8000008488,1/3/2025 8:55,365 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8963158,-87.6382448,"365 W CHICAGO AVE Chicago, IL"
8000008489,1/3/2025 8:58,115 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8963228,-87.63198,"115 W CHICAGO AVE Chicago, IL"
8000008490,1/3/2025 8:59,19 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8963615,-87.6291081,"19 W CHICAGO AVE Chicago, IL"
8000008491,1/3/2025 8:59,18 E CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8966924,-87.6274776,"18 E CHICAGO AVE Chicago, IL"
8000008494,1/3/2025 9:07,114 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8968467,-87.6318979,"114 W CHICAGO AVE Chicago, IL"
8000008495,1/3/2025 9:08,150 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.896897,-87.633179,"150 W CHICAGO AVE Chicago, IL"
8000008497,1/3/2025 9:09,187 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8964321,-87.6340759,"187 W CHICAGO AVE Chicago, IL"
8000008498,1/3/2025 9:11,54 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8969492,-87.6303992,"54 W CHICAGO AVE Chicago, IL"
8000008499,1/3/2025 9:11,10 W CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Paid,FI3904,41.8969513,-87.6286223,"10 W CHICAGO AVE Chicago, IL"
8000008500,1/3/2025 9:13,58 E CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.896961,-87.626008,"58 E CHICAGO AVE Chicago, IL"
8000008503,1/3/2025 9:15,62 E CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8968665,-87.6258303,"62 E CHICAGO AVE Chicago, IL"
8000008504,1/3/2025 9:17,6 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.896899,-87.6284883,"6 W CHICAGO AVE Chicago, IL"
8000008506,1/3/2025 9:17,14 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8969236,-87.6291506,"14 W CHICAGO AVE Chicago, IL"
8000008507,1/3/2025 9:20,19 W CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,Paid,FI3904,41.8963615,-87.6291081,"19 W CHICAGO AVE Chicago, IL"
8000008509,1/3/2025 9:20,39 E CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8964793,-87.626625,"39 E CHICAGO AVE Chicago, IL"
8000008511,1/3/2025 9:28,425 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8962357,-87.6407524,"425 W CHICAGO AVE Chicago, IL"
8000008512,1/3/2025 9:29,365 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3603,41.8963158,-87.6382448,"365 W CHICAGO AVE Chicago, IL"
8000008513,1/3/2025 9:28,48 E CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.896865,-87.6263297,"48 E CHICAGO AVE Chicago, IL"
8000008514,1/3/2025 9:29,8 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8968376,-87.6285398,"8 W CHICAGO AVE Chicago, IL"
8000008516,1/3/2025 9:29,14 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,FI3904,41.8969236,-87.6291506,"14 W CHICAGO AVE Chicago, IL"
8000008517,1/3/2025 9:37,843 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,DT3921,41.8961822,-87.6494574,"843 W CHICAGO AVE Chicago, IL"
8000008518,1/3/2025 9:37,932 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,DT3921,41.8965123,-87.6513806,"932 W CHICAGO AVE Chicago, IL"
8000008519,1/3/2025 9:37,929 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,DT3921,41.8960332,-87.6511213,"929 W CHICAGO AVE Chicago, IL"
8000008522,1/3/2025 9:37,845 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,Warning,DT3921,41.896187,-87.6495666,"845 W CHICAGO AVE Chicago, IL"
